subj_idx,response,participant_code,is_self,is_surprise,condition,rt
5,1,ST_CE_1960_04_23_403_f,STRANGER,NOSURPRISE,CO,2.344
5,1,ST_CE_1960_04_23_403_f,STRANGER,NOSURPRISE,CO,2.135
5,0,ST_CE_1960_04_23_403_f,STRANGER,NOSURPRISE,CO,2.542
5,0.822860011946127,ST_CE_1960_04_23_403_f,STRANGER,NOSURPRISE,CO,3
5,0,ST_CE_1960_04_23_403_f,STRANGER,NOSURPRISE,CO,2.805
5,1,ST_CE_1960_04_23_403_f,STRANGER,NOSURPRISE,CO,1.612
5,1,ST_CE_1960_04_23_403_f,STRANGER,NOSURPRISE,CO,1.282
5,1,ST_CE_1960_04_23_403_f,STRANGER,NOSURPRISE,CO,1.945
5,0.822860011946127,ST_CE_1960_04_23_403_f,STRANGER,NOSURPRISE,CO,3
5,1,ST_CE_1960_04_23_403_f,STRANGER,NOSURPRISE,CO,1.672
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.786
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.365
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.435
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.174
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.722
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,2.178
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.33
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.929
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.959
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.611
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,2.362
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.802
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,2.089
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,2.477
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.019
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.325
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.509
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.67
5,0.824145060401092,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,3
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,2.879
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.923
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.308
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,2.909
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,2.222
5,0,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,2.197
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.191
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.635
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.665
5,0.824145060401092,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,3
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.162
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.664
5,0.824145060401092,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,3
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.642
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.32
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.553
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.117
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.871
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.92
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.199
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.564
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,2.344
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,2.135
5,0,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,2.542
5,0.824145060401092,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,3
5,0,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,2.805
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.612
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.282
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.945
5,0.824145060401092,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,3
5,1,ST_CE_1960_04_23_403_f,STRANGER,SURPRISE,SO,1.672
